Producto,Kcal,Grasa,Grasas saturadas,Carbohidratos,Azucares,Proteina,Sal,Supermercado
Pizza 4 Quesos,254.0,10.7,5.3,27.0,2.7,11.5,1.3,dia
Barritas de Cereales con Manzana y Albaricoque,480.0,24.0,16.0,55.49999999999999,0.5,6.5,0.2,dia
Barrita de Cereales con Avellanas,432.0,14.400000000000002,4.4,64.8,22.0,9.2,0.4,dia
Pan de Molde Integral de Trigo sin Corteza,221.0,3.9,1.0,34.0,3.0,9.0,1.0,dia
Jamón Cocido Finas Lonchas,88.0,1.5,0.5,2.0,1.8000000000000003,16.5,0.0,dia
Fideo Entrefino,349.0,1.5,0.3,70.0,5.0,12.0,0.0,dia
Tortita de Maíz con Chocolate Negro,450.0,12.0,6.7,76.0,18.0,7.7,1.5,dia
Champiñones Enteros,22.0,0.0,0.0,1.0,0.2,2.4,0.6,dia
Maxi Pavo,129.0,5.5,1.5,10.0,1.5,10.0,2.0,dia
Pan Rústico ,385.0,4.0,0.5,70.5,5.0,13.999999999999998,4.0,dia
Zanahoria en Tiras,49.0,0.2,0.1,8.6,6.2,1.9,5.0,dia
Pizza Atún y Bacon ,241.0,8.3,3.5000000000000004,28.999999999999996,2.0,12.0,1.5,dia
Chocolate Negro sin Azúcar,461.00000000000006,33.0,21.0,48.0,0.5,6.0,0.0,dia
Minitortilla con Cebolla,161.0,10.4,1.6,10.6,0.9000000000000001,5.3,0.0,dia
Yogur con Frutas Desnatado Fresa,40.0,0.08,0.08,5.92,4.720000000000001,3.9200000000000004,0.0,dia
Pate de Atún,231.0,18.7,0.0,1.9,0.0,13.5,0.0,dia
Remolacha en Rodajas,39.0,0.1,0.0,7.8,0.0,1.8000000000000003,0.0,dia
Cacahuetes con Miel ,587.0,44.0,5.7,23.0,15.0,22.0,0.8,dia
Panceta Curada,432.0,40.0,14.000000000000002,2.0,2.0,16.0,2.0,dia
Gouda sin Lactosa,371.0,31.0,20.0,0.0,0.0,23.0,1.6,dia
Galleta Relieve,472.0,17.5,8.7,71.3,19.8,6.4,0.38,dia
Pepinillos y Cebollitas ,30.0,0.4,0.0,4.8,0.8,1.2,0.0,dia
Judía Verde Redonda,39.0,0.1,0.0,6.1,1.2,1.9,0.0,dia
Filetes de Caballa del Sur en Aceite de Girasol ,180.95238095238096,6.19047619047619,1.2698412698412698,0.15873015873015872,0.0,29.523809523809526,0.0,dia
Espárrago Corto Verde Delgado,27.0,0.5,0.1,2.3,1.0,2.6,0.8500000000000001,dia
Sandwich York,129.0,5.0,1.8000000000000003,11.0,2.5,10.0,2.2,dia
Rodaja de Pez Espada ,123.0,5.4,1.5,0.75,0.0,17.7,0.9000000000000001,dia
Colas de Gambón Peladas Crudas Congeladas ,99.0,0.4,0.0,2.8,0.0,21.0,0.0,dia
Yogur Griego Natural Ligero,69.0,2.0,1.3,6.7,6.7,6.0,0.18,dia
Yogur Desnatado Cremoso Melocotón,40.0,0.24,0.08,5.2,5.12,4.24,1.2,dia
Merluza del Cabo sin Piel,73.0,0.3,0.1,1.0,0.0,16.5,0.32,dia
Salsa Bechamel,159.0,11.5,0.0,10.4,4.2,3.1,0.0,dia
Arándanos Deshidratados,363.0,0.5,0.1,86.0,65.0,0.0,0.0,dia
Salmorejo,83.0,6.1,0.8,5.1,2.7,1.1,0.8,dia
"Salteado de Gambas, Ajetes y Espárragos",26.0,0.3,0.1,1.3,0.0,3.2,1.82,dia
Yogur con Frutas Desnatado Manzana,49.0,0.2,0.1,6.1,5.5,4.2,0.13,dia
Galletas Pastas,480.0,20.0,12.0,69.0,21.000000000000004,6.0,0.0,dia
Galleta Desayuno Integral sin Azúcares,338.9830508474576,12.88135593220339,6.440677966101695,43.050847457627114,0.33898305084745767,4.745762711864407,0.0,dia
Yogur Griego con Fresa,142.4,7.840000000000001,5.12,15.040000000000001,14.719999999999999,3.04,0.32,dia
Pan de Molde Familiar,246.0,2.5,0.5,45.0,3.8,9.2,1.0,dia
Cuscus,149.0,0.3,0.1,29.5,1.0,5.9,0.0,dia
Galletas Digestive Chocolate,498.00000000000006,23.5,12.7,64.2,23.6,6.0,0.0,dia
Calamar Troceado,49.0,0.4,0.3,0.1,0.1,11.2,0.0,dia
Camembert,265.0,21.0,15.0,0.0,0.0,19.0,1.3,dia
Pan de Pipas,492.0,27.0,3.1,49.0,1.0,11.0,1.8000000000000003,dia
Zumo de Piña Light,28.000000000000004,0.1,0.0,6.6000000000000005,5.0,0.2,0.08,dia
Merluza Argentina sin Piel ,75.0,1.3,0.5,0.8,0.0,15.0,0.0,dia
Pan con 8 Cereales y Semillas,268.0,3.2,0.8,48.0,2.4,9.6,2.48,dia
Alubias Blanca,80.0,0.6,0.0,10.4,0.0,4.8,0.0,dia
Atún Claro en Escabeche,142.0,7.000000000000001,0.8,0.0,0.0,19.7,3.75,dia
Yogur con Frutas Desnatado Piña,45.0,0.1,0.1,6.0,5.7,4.3,0.15,dia
Burguer Meat Pavo y Pollo,174.0,11.5,4.6,1.4,0.3,16.0,5.75,dia
Ensalada Brooklyn,208.0,13.0,2.8,18.0,8.3,4.7,0.7,dia
Judías Verdes Redondas Finas,23.0,0.5,0.1,2.1,0.8,1.3,0.7,dia
Gamba Mediana Pelada Cruda,62.0,0.2,0.0,0.0,0.0,15.0,0.0,dia
Queso para Untar Light,188.0,14.6,10.2,4.2,1.9,9.9,2.25,dia
Chocolate con Leche,540.0,31.2,22.0,57.2,55.2,7.200000000000001,0.0,dia
Gorgonzola,325.0,27.0,19.4,0.9000000000000001,0.1,19.4,0.0,dia
Palitos de Surimi,97.0,2.8,0.4,9.7,2.0,8.3,1.8000000000000003,dia
Rúcula,30.0,0.6,0.1,1.7000000000000002,0.3,3.3000000000000003,0.16,dia
Alcachofa Troceada,62.0,0.1,0.0,7.5,5.8,2.3,0.0,dia
Pepinillos Sabor Anchoa ,19.0,0.1,0.0,2.4,1.6,1.5,3.5000000000000004,dia
Zumo de Mandarina,41.0,0.1,0.0,8.7,8.7,0.9000000000000001,0.0,dia
Snack Maniac! Palomitas Sal,399.0,16.0,7.5,50.5,1.2,8.8,4.0,dia
Dulce de Membrillo ,242.0,0.0,0.0,58.599999999999994,0.0,0.3,0.0,dia
Rosquillas Glaseadas,409.6153846153846,24.03846153846154,11.923076923076923,41.92307692307693,15.961538461538463,5.384615384615384,0.9423076923076923,dia
Aceitunas Gordal Aliñadas ,190.0,20.0,3.2,0.0,0.0,1.1,4.5,dia
Rallado 4 Quesos,329.0,24.5,17.3,1.8000000000000003,0.5,24.8,1.5,dia
Cereales Rellenos de Chocolate,433.3333333333333,14.000000000000002,4.0,66.66666666666666,30.0,7.666666666666666,0.7333333333333333,dia
Queso para Untar Natural,244.0,22.6,14.800000000000002,3.0,2.8,6.6000000000000005,0.0,dia
Edulcorante Líquido,2.0,0.0,0.0,0.6,0.0,0.0,0.0,dia
Pan de Pueblo Integral,256.0,3.5000000000000004,0.8,44.5,3.8,9.0,0.9899999999999999,dia
Empanadillas de Bonito,258.51063829787233,11.27659574468085,3.51063829787234,32.34042553191489,2.127659574468085,6.063829787234043,0.0,dia
Patatas Fritas Tradicionales,570.0,38.3,4.7,48.5,0.4,7.7,0.0,dia
Chocolate Negro con Avellanas Enteras,549.0,37.8,17.0,42.1,36.4,8.2,0.15,dia
Turrón de Jijona,556.0,37.5,3.2,36.0,30.8,15.0,0.0,dia
Tostadas,259.0,3.0,0.5,48.0,4.0,9.0,0.0,dia
Queso Fresco Batido Desnatado,47.0,0.4,0.3,3.4000000000000004,3.4000000000000004,7.1,0.1,dia
Atún Claro Oliva,224.00000000000003,15.0,2.2,0.0,0.0,22.0,3.75,dia
Mini Empanadillas de Bonito,241.0,10.5,4.1,30.0,5.2,6.3,0.6,dia
Chistorra de Navarra,425.0,39.6,19.4,1.5,0.5,15.6,6.32,dia
Queso Fundido en Porciones Light,156.0,10.7,7.1,3.6000000000000005,3.6000000000000005,11.2,0.0,dia
Gofres,468.0,25.2,15.2,53.29999999999999,28.000000000000004,6.0,1.32,dia
Pizza 6 Quesos,265.0,13.0,6.7,23.0,3.1,13.0,1.6,dia
Masa Fina para Pizza,277.0,6.7,0.6,46.1,0.9000000000000001,7.200000000000001,1.9,dia
Mortadela,249.00000000000003,21.0,7.5,7.000000000000001,0.5,8.0,1.7000000000000002,dia
Yogur Líquido Fresa,28.999999999999996,0.1,0.1,3.6000000000000005,3.3000000000000003,2.9,0.25,dia
Albóndigas de Cerdo,267.0,21.7,8.5,3.5000000000000004,1.5,14.400000000000002,2.5,dia
Salsa Arrabiata,55.00000000000001,2.1,0.2,6.5,4.3,1.6,0.8199999999999998,dia
Helado,343.3333333333333,15.0,6.333333333333332,47.0,22.0,4.666666666666666,0.38333333333333336,dia
L. Casei Natural,70.0,1.6,1.0,10.7,10.5,2.6,0.11,dia
Crema de Queso Camembert,250.99999999999997,25.0,15.8,0.5,4.5,12.0,0.0,dia
Espinacas Cortadas Ultracongeladas,20.88888888888889,0.0,0.0,1.6888888888888887,0.3111111111111111,2.488888888888889,0.14666666666666667,dia
Patatas Fritas Light,488.0,24.0,10.8,59.20000000000001,0.0,6.800000000000001,0.0,dia
Yogur Griego Desnatado Natural Edulcorado,55.2,2.592,0.0,2.392,1.76,6.4799999999999995,0.0,dia
Yogur Sabor Piña Desnatado,40.0,0.4,0.32,5.36,4.88,3.7600000000000002,0.0,dia
Helado Cookie Dough,250.0,13.0,8.7,28.999999999999996,22.0,3.1,0.0,dia
Yogurt Descremado,40.8,0.0,0.0,6.0,5.5200000000000005,4.24,0.0,dia
Pan de Leche,340.0,11.142857142857142,2.2857142857142856,51.14285714285713,11.142857142857142,8.571428571428571,1.4000000000000001,dia
Acelgas,15.0,0.5,0.0,1.5,1.3,0.8,0.5,dia
Sardinas en Salsa de Tomate,196.0,11.9,1.0,1.6,0.0,19.0,1.25,dia
Caldo de Verduras,5.0,0.3,0.2,0.4,0.4,0.1,2.5,dia
Baguettes Jamón y Queso,217.0,6.2,3.5000000000000004,28.000000000000004,2.2,11.0,1.3,dia
Pan Especial Integral Con Cereales,259.0,2.7,0.8,41.0,7.6,12.0,1.0,dia
Yogur Griego Desnatado Edulcorado,50.4,0.08,0.08,6.0,5.5200000000000005,6.4799999999999995,0.0,dia
Yogur Bifidus con Mango,95.0,2.7,1.7000000000000002,13.900000000000002,13.3,3.1,0.0,dia
Lomo de Sajonia,110.00000000000001,3.5000000000000004,0.0,4.5,0.0,15.0,0.0,dia
Margarina Vegetal Vitaminada,540.0,60.0,15.0,1.0,1.0,0.0,0.0,dia
Helado de Hielo con Frutas,73.33333333333333,0.0,0.0,18.444444444444446,18.444444444444446,0.0,0.0,dia
Crispy Chicken,190.0,6.18,1.19,20.3,0.5,13.3,1.1,dia
Garbanzo Categoría Extra,97.0,1.9,0.4,12.0,0.5,5.7,0.04,dia
Pulpo Cocido Congelado,91.0,0.6,0.0,1.0,0.0,20.4,0.0,dia
Copos de Arroz y Trigo Integral,374.0,1.2,0.7,76.8,17.1,12.7,0.0,dia
Queso Fundido en Porciones,243.2,19.84,14.08,7.04,7.04,8.959999999999999,1.7920000000000003,dia
Filete de Bacalao,59.0,1.5,0.1,0.0,0.0,11.3,3.75,dia
Cacao Instantáneo ,74.0,1.8000000000000003,1.1,10.4,10.2,3.7000000000000006,0.4,dia
Salsa Yogur,243.00000000000003,21.2,2.8,9.8,3.1,2.3,1.06,dia
Harina de Trigo,346.0,1.3,0.2,73.1,0.6,10.3,0.02,dia
Chocolate Negro con Almendras Enteras,527.0,37.0,16.0,38.0,35.0,10.0,0.05,dia
Pizza,257.0,13.0,6.4,23.0,2.5,11.0,1.3,dia
Pétalos de Trigo y Chocolate,388.0,4.4,1.0,75.0,24.0,9.1,0.34,dia
Tomate Triturado Categoría Extra,22.0,0.0,0.5,3.7000000000000006,2.8,1.0,0.39,dia
Queso para Untar ,250.99999999999997,23.8,16.8,3.0,3.0,5.5,0.0,dia
Mini Sándwich de Nata,235.48387096774195,7.741935483870968,5.806451612903226,41.935483870967744,4.516129032258064,5.806451612903226,0.967741935483871,dia
Sopa de Ave con Fideos,28.799999999999997,0.2,0.0,4.3999999999999995,0.12,1.0,2.248,dia
Barritas de Cereales con Chocolate,404.0,10.4,4.8,70.4,30.4,6.0,0.0,dia
Bebida de Arroz,53.0,0.8,0.1,11.0,3.7000000000000006,0.5,0.1,dia
Judias Verdes Planas,15.0,0.5,0.1,1.9,0.5,1.0,2.5,dia
Trigo Inflado con Miel,396.0,3.5000000000000004,1.0,80.7,40.9,7.9,0.0,dia
Guisantes Muy Finos,76.0,1.0,0.3,7.400000000000001,1.4,6.0,0.61,dia
Bifidus con Fresa 0%,45.0,0.0,0.0,6.4,5.9,4.7,0.17,dia
Paleta Cocida,120.0,4.0,1.0,2.0,1.5,19.0,2.2,dia
Mini Tostas,384.0,2.4,1.3,76.9,3.2,11.8,0.0,dia
Margarina Light 40% MG,365.0,40.0,9.0,1.0,1.0,0.2,0.0,dia
Helado de Vainilla y Caramelo,206.0,7.5,6.9,32.0,27.0,2.5,0.42,dia
Cola 0%,1.0,0.0,0.0,0.1,0.1,0.0,0.0,dia
Rodajas de Merluza Argentina,82.0,1.8000000000000003,0.6,0.9000000000000001,0.0,15.0,0.0,dia
Wok de Verduras,51.0,0.9000000000000001,0.1,6.9,3.6000000000000005,2.8,0.15,dia
Fuet Extra,432.0,36.0,13.0,2.1,2.1,25.0,3.5000000000000004,dia
Cheesecake,276.0,16.4,13.200000000000001,28.999999999999996,27.6,3.1,0.3,dia
Fideos Oriéntales Sabor Pollo ,93.44262295081968,3.278688524590164,1.4754098360655739,13.278688524590162,0.819672131147541,2.459016393442623,0.0,dia
Maria Fibra Integral,443.0,15.0,7.7,67.0,21.0,7.000000000000001,0.0,dia
Mermelada de Melocotón Extra,197.0,0.0,0.0,48.0,46.5,0.5,0.0,dia
Natillas con Galleta,134.0,3.0,2.0,24.0,21.0,2.6,0.38,dia
Conos de Maíz Sabor Queso y Bacon,516.0,23.0,13.8,64.8,1.5,8.0,0.01,dia
Paté a la Pimienta,308.0,28.300000000000004,7.1,0.9000000000000001,0.5,12.4,3.0,dia
Colines Integrales ,401.99999999999994,2.7,0.4,80.6,2.5,11.5,1.78,dia
Copa Chocolate y Nata,136.52173913043478,5.739130434782608,3.739130434782609,18.086956521739133,16.608695652173914,3.0434782608695654,0.0,dia
Mini Mozzarella,218.00000000000003,16.0,12.4,0.5,1.0,18.0,0.0,dia
Paleta Curada,237.0,15.299999999999999,5.8,1.0,1.0,24.0,0.0,dia
Mousse de Yogur,153.0,9.4,0.0,14.000000000000002,0.0,3.0,0.0,dia
Galletas Tostadas,430.7692307692308,9.23076923076923,1.5384615384615385,75.3846153846154,18.46153846153846,7.6923076923076925,0.6153846153846154,dia
Frankfurt con Queso,223.0,18.0,6.0,2.2,1.5,13.0,2.0,dia
Albóndigas con Tomate y Patatas,174.0,11.5,2.1,10.1,2.2,7.200000000000001,0.0,dia
"Zumo de Melocotón, Manzana y Uva",47.0,0.0,0.0,10.6,10.4,0.4,0.0,dia
Nachos Tex Mex,498.00000000000006,24.0,3.9,61.0,2.1,6.800000000000001,1.0,dia
Cabeza de Jabalí,289.0,25.0,6.4,0.0,1.0,16.0,0.01,dia
Cono Nata Chocolate,288.88888888888886,15.079365079365079,12.063492063492061,33.96825396825396,23.968253968253965,3.968253968253968,0.5079365079365079,dia
Chocolate con Leche sin Azúcares Añadidos,463.0,32.0,20.0,57.99999999999999,6.7,5.2,0.13,dia
Salsa de Ajo,399.0,41.9,5.6,4.4,3.3000000000000003,1.1,0.97,dia
Pollo Pincho,108.0,1.9,0.6,1.8000000000000003,0.6,20.0,1.5,dia
Pechuga Empanada,143.0,1.9,0.6,14.000000000000002,0.9000000000000001,18.0,0.78,dia
Paleta de Cebo Ibérica,338.0,26.0,11.2,0.0,0.0,26.0,4.4,dia
Maíz para Palomitas,352.0,3.8,2.3,66.3,2.9,8.6,0.15,dia
Alitas de Pollo Adobadas,155.0,10.4,3.3000000000000003,1.2,0.8,14.099999999999998,1.44,dia
Crackers Saladas,470.0,20.0,9.6,64.4,9.0,7.000000000000001,2.75,dia
Sardinillas en Tomate,160.22727272727272,7.954545454545454,1.8181818181818183,2.0454545454545454,1.0227272727272727,20.0,0.0,dia
Figuritas de Merluza,225.0,9.5,1.2,25.4,1.8000000000000003,8.7,2.2,dia
Yogur con Manzana 0%,50.0,0.2,0.1,6.1,5.5,4.2,0.32,dia
Palomitas para Microondas con Sal,391.0,15.8,7.000000000000001,44.0,1.0,9.4,5.0,dia
Grissinis,419.00000000000006,7.9,3.0,72.0,2.8,13.200000000000001,2.0,dia
Pepinillos Pequeños,14.000000000000002,0.5,0.4,0.5,0.1,1.0,3.0,dia
Almendra Cruda Natural sin Piel,613.0,52.5,3.9,8.7,4.6,21.4,0.05,dia
Fideuá,349.0,1.5,0.3,70.0,2.9,12.0,0.03,dia
Fusilli,351.0,1.0,0.3,70.0,4.0,14.000000000000002,0.02,dia
Chocoaros Chocolate Negro ,506.0240963855422,26.506024096385545,14.457831325301203,61.44578313253011,31.32530120481928,6.024096385542168,0.48192771084337344,dia
Helado de Frutas del Bosque,111.00000000000001,3.6000000000000005,2.1,17.7,16.7,1.7000000000000002,0.0,dia
Salchichón Ibérico,401.0,32.9,9.9,1.6,0.9000000000000001,24.5,0.01,dia
Café con Leche,227.0,3.6000000000000005,2.4,30.7,22.2,17.7,0.7,dia
Arroz con Leche con Canela,136.0,3.7000000000000006,2.4,22.4,14.800000000000002,3.1,0.2,dia
Leche Fresca Semidesnatada,44.0,1.5,1.0,4.6,4.6,3.0,0.13,dia
"Barrita de Cereales con Albaricoque, Manzana y Pasas ",380.0,6.0,2.8,74.4,30.0,5.2,0.0,dia
Palomitas para Microondas Sabor Mantequilla,338.0,8.9,3.7000000000000006,45.0,1.0,8.3,2.25,dia
Flan de Queso,144.0,6.6000000000000005,4.6,16.6,16.4,4.5,0.0,dia
Salsa Burger,141.0,9.3,1.0,13.0,10.5,0.6,1.25,dia
Natillas de Chocolate con Bizcocho ,158.0,4.5,2.9,26.0,21.1,3.4000000000000004,0.2,dia
Snack Patata,524.0,31.0,2.9,55.00000000000001,0.8,4.8,4.25,dia
Regañas con Sésamo,417.0,8.2,3.6000000000000005,74.7,0.0,10.6,2.25,dia
Yogur Desnatado Cremoso Fresa,40.0,0.24,0.24,5.2,0.0,4.24,0.0,dia
Palitos de Mar,112.00000000000001,1.2,0.0,18.7,0.0,6.5,0.0,dia
Pan de Molde Multicereales,264.0,5.2,0.8,42.4,3.6000000000000005,9.6,0.0,dia
Selección 5 Brotes,18.0,0.5,0.1,0.2,0.2,2.4,0.0,dia
Mini Almendrado,360.0,24.000000000000004,14.000000000000002,31.142857142857146,28.000000000000004,4.0,0.0,dia
Filetes de Bacalao con Piel,62.0,1.5,0.1,0.0,0.0,11.3,0.0,dia
Tortellini de Carne ,385.0,8.0,3.0,63.0,1.4,14.000000000000002,0.0,dia
Muesli Extra,465.00000000000006,18.6,9.5,61.0,18.4,9.9,0.0,dia
Lenteja Pardina Categoría Extra,306.0,1.9,0.3,36.0,1.2,24.0,0.0,dia
Edamame,134.0,3.3000000000000003,0.0,12.0,0.9000000000000001,12.0,0.02,dia
Helado Temptation Almendrado,344.0,22.0,14.000000000000002,30.0,27.0,4.8,0.15,dia
Croissants,458.0,27.0,14.000000000000002,46.0,11.8,6.6000000000000005,0.75,dia
Tarta Whisky,262.0,8.8,6.5,41.0,30.0,4.7,0.22999999999999998,dia
Patatas Onduladas,552.0,36.0,4.0,48.8,1.0,6.2,1.25,dia
Yogur Sabor Fresa Desnatado,34.4,0.08,0.08,4.8,4.720000000000001,3.5999999999999996,0.12,dia
Varitas de Merluza Empanadas,192.0,7.400000000000001,1.8000000000000003,20.3,1.0,9.6,0.6,dia
Patatas Fritas Onduladas,536.0,33.1,3.9,51.5,0.6,5.5,3.75,dia
Salsa Ricotta,85.0,3.9,1.8000000000000003,8.9,3.8,3.1,1.1,dia
Gamba Pelada Cruda Grande,46.0,0.7,0.1,0.0,0.0,10.0,0.0,dia
Chocolate Postres,496.5034965034965,26.923076923076923,16.08391608391608,52.09790209790209,47.90209790209789,6.643356643356643,0.0,dia
Mezcla de Quesos,350.0,26.0,0.0,4.0,0.0,25.0,0.0,dia
"Zumo Piña, Manzana y Uva",49.0,0.1,0.0,11.5,11.4,0.4,0.0,dia
Queso Mezcla Tierno Light,262.0,16.5,8.9,0.8,0.2,27.500000000000004,0.01,dia
Jamón Curado,224.00000000000003,10.1,4.0,1.1,0.8,31.8,12.0,dia
Cheddar Extra Mature,416.0,34.9,21.7,0.5,0.5,25.4,1.8000000000000003,dia
Pan con 15 Cereales y Semillas,284.44444444444446,4.148148148148148,1.1851851851851853,49.18518518518519,5.037037037037037,9.185185185185185,1.0666666666666667,dia
Helado de Vainilla con Nueces de Macadamia,254.99999999999997,14.7,8.9,27.500000000000004,21.9,2.6,0.22,dia
Pan Multicereales,260.0,3.5000000000000004,1.0,38.0,6.6000000000000005,13.0,0.0,dia
Merluza del Cabo Ultracongelada,78.0,1.2,0.3,0.6,0.0,16.1,0.0,dia
Volantinas Parmesana,147.0,4.0,2.0,23.0,3.1,4.5,0.0,dia
Magdalena Cuadrada Rellena de Crema de Cacao,448.00000000000006,24.0,5.1,53.0,34.0,4.1,0.21,dia
Bonito del Norte en Aceite de Oliva,156.0,6.9,0.9000000000000001,0.0,0.0,23.4,1.2,dia
Pistachos Tostados y Salados,615.0,51.5,5.8,12.1,3.9,21.6,5.12,dia
Batido de Fresa,35.0,0.8,0.5,4.8,3.5000000000000004,1.9,0.5,dia
Batido de Cacao,76.0,1.6,1.0,11.7,11.6,3.6000000000000005,0.015,dia
Crema al Cacao,540.0,32.0,5.0,56.99999999999999,56.00000000000001,4.5,0.09,dia
Fibra Flakes,371.0,2.4,0.8,71.91,13.8,10.6,0.0,dia
Alubias Rojas Cocidas,83.0,0.7,0.2,10.0,0.6,6.4,0.6,dia
Filete de Pavo Extratierno,109.00000000000001,1.0,0.4,3.4000000000000004,0.0,21.6,0.69,dia
Chorizo Pamplona,443.0,39.8,14.3,3.1,0.9000000000000001,18.0,3.5000000000000004,dia
Pan de Molde Estilo Rústico ,261.0,2.5,0.0,49.3,0.0,9.2,0.0,dia
Pajaritas,354.0,1.5,0.3,72.0,3.0,11.0,0.03,dia
Paella Mixta,194.0,6.5,1.4,23.5,0.8,9.7,1.8500000000000003,dia
Burger Meat Pollo y Pavo ,148.0,6.4,2.1,3.9,0.1,17.9,1.27,dia
Bebida Láctea Omega 3,43.0,0.9000000000000001,0.5,5.6,5.6,3.0,0.12,dia
Chorizo Sarta Extra Dulce,413.0,31.8,12.5,1.7000000000000002,0.5,29.799999999999997,8.82,dia
Salsa Napolitana,99.0,5.2,0.7,9.7,6.6000000000000005,1.9,1.26,dia
Snack Maniac Light,454.0,17.0,2.2,71.0,1.8000000000000003,2.6,1.9,dia
Couscous,149.0,0.3,0.1,29.5,1.0,5.9,0.0,dia
Cacao Soluble 0%,64.0,1.8000000000000003,1.2,7.400000000000001,5.2,4.0,0.32,dia
Havarti Lonchas ,419.00000000000006,38.0,27.399999999999995,0.2,0.0,19.0,0.0,dia
Patatas Fritas Sabor Queso Mediterráneo,566.0,37.2,4.1,50.9,1.0,4.9,2.55,dia
Mix de Frutas en Almíbar Ligero,60.0,0.5,0.0,14.7,14.7,0.5,0.0,dia
Tallarines Carbonara,147.0,8.2,3.6000000000000005,14.000000000000002,1.8000000000000003,4.5,0.8,dia
Caprichos a la Romana,218.00000000000003,8.9,1.1,28.000000000000004,4.3,5.5,1.4,dia
Churrasco de Añojo,158.0,9.9,5.25,1.4,1.0,15.7,0.0,dia
Guisantes,61.0,0.8,0.1,7.1,4.7,4.2,0.18,dia
Tomate Pelado Entero,22.0,0.1,0.1,4.0,2.8,0.8,0.58,dia
Menestra,51.0,0.3,0.1,6.6000000000000005,3.2,3.6000000000000005,0.0,dia
Sardinillas en Aceite de Oliva,280.0,21.2,1.6,0.0,0.0,22.4,2.5,dia
Chocolate Blanco,539.0,31.0,19.0,59.0,59.0,6.0,0.3,dia
Cereales Fibra,321.0,3.5000000000000004,0.6,42.0,22.0,14.000000000000002,0.0,dia
Yogur con Fresa,84.0,2.6,1.7000000000000002,12.0,11.0,3.1,0.0,dia
Bonito del Norte Oliva,234.0,14.000000000000002,2.2,0.0,0.0,27.0,0.0,dia
Guindillas en Vinagre,41.0,0.9000000000000001,0.5,5.8,1.7000000000000002,2.0,3.4000000000000004,dia
Masa de Hojaldre,382.0,23.4,10.7,36.5,0.8,5.9,0.0,dia
Queso de Oveja Viejo,459.99999999999994,40.0,28.000000000000004,0.0,0.0,25.0,0.0,dia
Crema de Queso Curado con Aove,173.0,11.6,6.3,10.4,2.1,6.7,1.5,dia
Champiñón Laminado,12.380952380952381,0.0,0.0,1.0476190476190477,0.0,1.5238095238095237,0.0,dia
Tostas de Trigo Integral,418.0,11.5,5.4,63.6,4.0,11.0,0.0,dia
Salchichas Bockwurst,263.0,22.5,9.0,0.5,0.5,14.499999999999998,2.3,dia
Mousse con Limón ,141.42857142857144,7.714285714285715,5.571428571428571,14.285714285714285,13.857142857142858,3.7142857142857144,0.0,dia
Escamas de Parmigiano Reggiano,392.0,28.000000000000004,19.0,0.0,0.0,33.0,4.0,dia
Chopped Cocido en Lata,184.0,12.0,4.8,7.000000000000001,0.0,12.0,0.0,dia
Aceite Refinado de Girasol,827.9999999999999,92.0,0.0,0.0,0.0,0.0,0.0,dia
Bizcocho de Azúcar,446.0,23.3,3.2,52.2,31.7,5.8,0.0,dia
Helado de Chocolate con Trocitos de Chocolate,214.0,9.4,6.2,28.199999999999996,25.900000000000002,2.9,0.0,dia
Snack Nachos Tex Mex,528.0,26.0,15.6,64.0,2.2,6.800000000000001,3.25,dia
Arroz Categoría Extra,350.0,1.0,0.4,78.1,0.1,7.1,0.0,dia
Zumo de Manzana,39.0,0.0,0.0,9.7,9.4,0.1,0.02,dia
Helado Bombón Crocante,353.968253968254,23.015873015873016,13.968253968253968,33.01587301587301,30.952380952380953,3.1746031746031744,0.12698412698412698,dia
Rosquillas Bombón,459.0,28.999999999999996,18.0,42.0,12.0,6.7,0.44,dia
Pizza Serrana,266.0,10.0,4.5,28.999999999999996,2.9,15.0,2.0,dia
Yogur con Frutas Desnatado Melocotón,35.199999999999996,0.08,0.08,4.8,0.0,3.84,0.0,dia
Yogur Griego con Trozos de Fresa,140.79999999999998,6.88,4.4799999999999995,16.48,13.919999999999998,3.04,0.256,dia
Yogur con Frutas Frambuesa,88.8,2.4,1.44,13.68,11.68,3.1199999999999997,0.0,dia
Chocolate con Leche y Almendras ,553.0,35.0,18.0,48.0,47.0,10.0,0.75,dia
Barritas de Cereales con Fresa y Yogur,409.5238095238095,10.0,6.666666666666667,72.38095238095238,24.761904761904763,6.190476190476191,0.0,dia
Barquillo Relleno Sabor Nata,524.0,27.0,13.5,65.0,28.999999999999996,4.2,0.0,dia
Bolas con Chocolate ,378.0,2.9,1.1,77.0,22.0,8.3,0.0,dia
Harina de Fuerza,344.0,1.3,0.3,71.0,0.2,10.5,0.0,dia
Quinoa,369.0,5.5,0.7,62.0,1.4,14.400000000000002,0.0,dia
Energy Drink,44.0,0.0,0.0,10.5,10.5,0.4,0.0,dia
Anillas a la Romana ,182.0,8.2,1.1,20.7,1.0,6.5,1.51,dia
Judía Verde Plana Ultracongelada,39.0,0.1,0.05,6.1,1.2,1.9,0.0,dia
Almendras Tostadas 0% Sal,619.0,52.5,4.1,10.1,4.9,21.0,0.01,dia
Flan de Café,174.0,7.1,4.3,23.5,20.7,4.1,0.2,dia
